NDF v9.6h 11Sep15 rev 12Mar16 run 21/02/2026 16:28:02 Filename: 671x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671130.spc                                                                    
str 671130s.str                                                                   
file 672015R1.odf                                                                  
geo 671130g.geo                                                                   
elements 13
 Ca    Fe    O     C     Si    Cl    Na    Mg    Al    S     Ti    K     Cs   
 channel elements... background
    92  0.87662E+03  0.48228E+02  0.48722E+03  0.25732E+03  0.18502E+02  0.19153E+00  0.13230E-01  0.24952E+00  0.29755E+01  0.21357E+02  0.67414E+02  0.34409E+00  0.19839E+02  0.95339E+01
    93  0.87676E+03  0.48235E+02  0.48736E+03  0.25725E+03  0.18505E+02  0.19156E+00  0.13244E-01  0.24956E+00  0.29764E+01  0.21361E+02  0.67426E+02  0.34414E+00  0.19842E+02  0.98398E+01
    94  0.87692E+03  0.48244E+02  0.48752E+03  0.25718E+03  0.18508E+02  0.19159E+00  0.13258E-01  0.24960E+00  0.29774E+01  0.21365E+02  0.67439E+02  0.34420E+00  0.19847E+02  0.10144E+02
    95  0.87710E+03  0.48255E+02  0.48769E+03  0.25712E+03  0.18511E+02  0.19162E+00  0.13273E-01  0.24965E+00  0.29784E+01  0.21369E+02  0.67454E+02  0.34427E+00  0.19851E+02  0.10269E+02
    96  0.87731E+03  0.48267E+02  0.48788E+03  0.25707E+03  0.18515E+02  0.19166E+00  0.13288E-01  0.24971E+00  0.29796E+01  0.21374E+02  0.67471E+02  0.34435E+00  0.19857E+02  0.10216E+02
    97  0.87755E+03  0.48280E+02  0.48809E+03  0.25703E+03  0.18520E+02  0.19171E+00  0.13303E-01  0.24977E+00  0.29808E+01  0.21380E+02  0.67490E+02  0.34444E+00  0.19862E+02  0.10161E+02
    98  0.87781E+03  0.48294E+02  0.48830E+03  0.25700E+03  0.18525E+02  0.19176E+00  0.13319E-01  0.24984E+00  0.29821E+01  0.21386E+02  0.67510E+02  0.34454E+00  0.19869E+02  0.10105E+02
    99  0.87809E+03  0.48309E+02  0.48853E+03  0.25697E+03  0.18531E+02  0.19181E+00  0.13335E-01  0.24992E+00  0.29834E+01  0.21393E+02  0.67533E+02  0.34465E+00  0.19876E+02  0.10189E+02
   100  0.87838E+03  0.48326E+02  0.48877E+03  0.25695E+03  0.18537E+02  0.19187E+00  0.13352E-01  0.25000E+00  0.29849E+01  0.21400E+02  0.67556E+02  0.34477E+00  0.19883E+02  0.10414E+02
   101  0.87870E+03  0.48344E+02  0.48903E+03  0.25694E+03  0.18543E+02  0.19194E+00  0.13369E-01  0.25009E+00  0.29863E+01  0.21408E+02  0.67582E+02  0.34489E+00  0.19891E+02  0.10637E+02
